# generated for laser system 1
# Made by hand by Matthias
# N, HRM, VRM, HS, VS, S, SC, AT, AP
1841, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1842, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1843, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1844, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1845, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1846, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1847, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1848, 354000, 0, 15000, 8000, 0, 0, 4800, 0
1849, 0, 12500, 8000, 8000, 0, 0, 4800, 0
1850, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1851, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1852, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1853, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1854, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1855, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1856, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1857, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1858, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1859, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1860, -33000, 0, 15000, 8000, 0, 0, 4800, 0
1861, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1862, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1863, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1864, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1865, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1866, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1867, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1868, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1869, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1870, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1871, -46000, 0, 15000, 8000, 0, 0, 4800, 0
1872, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1873, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1874, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1875, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1876, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1877, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1878, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1879, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1880, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1881, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1882, -52000, 0, 15000, 8000, 0, 0, 4800, 0
1883, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1884, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1885, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1886, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1887, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1888, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1889, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1890, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1891, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1892, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1893, -39000, 0, 15000, 8000, 0, 0, 4800, 0
1894, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1895, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1896, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1897, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1898, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1899, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1900, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1901, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1902, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1903, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1904, 354000, 0, 15000, 8000, 0, 0, 4800, 0
1905, 0, 12500, 8000, 8000, 0, 0, 4800, 0
1906, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1907, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1908, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1909, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1910, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1911, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1912, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1913, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1914, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1915, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1916, -33000, 0, 15000, 8000, 0, 0, 4800, 0
1917, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1918, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1919, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1920, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1921, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1922, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1923, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1924, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1925, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1926, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1927, -46000, 0, 15000, 8000, 0, 0, 4800, 0
1928, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1929, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1930, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1931, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1932, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1933, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1934, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1935, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1936, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1937, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1938, -52000, 0, 15000, 8000, 0, 0, 4800, 0
1939, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1940, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1941, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1942, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1943, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1944, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1945, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1946, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1947, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1948, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1949, -39000, 0, 15000, 8000, 0, 0, 4800, 0
1950, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1951, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1952, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1953, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1954, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1955, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1956, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1957, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1958, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1959, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1960, 354000, 0, 15000, 8000, 0, 0, 4800, 0
1961, 0, 12500, 8000, 8000, 0, 0, 4800, 0
1962, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1963, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1964, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1965, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1966, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1967, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1968, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1969, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1970, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1971, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
1972, -33000, 0, 15000, 8000, 0, 0, 4800, 0
1973, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1974, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1975, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1976, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1977, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1978, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1979, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1980, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1981, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1982, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
1983, -46000, 0, 15000, 8000, 0, 0, 4800, 0
1984, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1985, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1986, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1987, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1988, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1989, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1990, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1991, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1992, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1993, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
1994, -52000, 0, 15000, 8000, 0, 0, 4800, 0
1995, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1996, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1997, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1998, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
1999, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2000, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2001, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2002, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2003, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2004, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2005, -39000, 0, 15000, 8000, 0, 0, 4800, 0
2006, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2007, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2008, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2009, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2010, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2011, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2012, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2013, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2014, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2015, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2016, 354000, 0, 15000, 8000, 0, 0, 4800, 0
2017, 0, 12500, 8000, 8000, 0, 0, 4800, 0
2018, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2019, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2020, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2021, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2022, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2023, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2024, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2025, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2026, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2027, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2028, -33000, 0, 15000, 8000, 0, 0, 4800, 0
2029, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2030, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2031, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2032, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2033, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2034, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2035, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2036, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2037, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2038, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2039, -46000, 0, 15000, 8000, 0, 0, 4800, 0
2040, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2041, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2042, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2043, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2044, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2045, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2046, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2047, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2048, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2049, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2050, -52000, 0, 15000, 8000, 0, 0, 4800, 0
2051, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2052, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2053, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2054, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2055, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2056, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2057, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2058, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2059, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2060, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2061, -39000, 0, 15000, 8000, 0, 0, 4800, 0
2062, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2063, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2064, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2065, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2066, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2067, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2068, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2069, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2070, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2071, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2072, 354000, 0, 15000, 8000, 0, 0, 4800, 0
2073, 0, 12500, 8000, 8000, 0, 0, 4800, 0
2074, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2075, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2076, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2077, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2078, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2079, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2080, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2081, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2082, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2083, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2084, -33000, 0, 15000, 8000, 0, 0, 4800, 0
2085, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2086, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2087, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2088, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2089, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2090, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2091, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2092, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2093, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2094, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2095, -46000, 0, 15000, 8000, 0, 0, 4800, 0
2096, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2097, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2098, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2099, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2100, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2101, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2102, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2103, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2104, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2105, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2106, -52000, 0, 15000, 8000, 0, 0, 4800, 0
2107, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2108, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2109, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2110, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2111, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2112, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2113, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2114, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2115, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2116, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2117, -39000, 0, 15000, 8000, 0, 0, 4800, 0
2118, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2119, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2120, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2121, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2122, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2123, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2124, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2125, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2126, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2127, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2128, 354000, 0, 15000, 8000, 0, 0, 4800, 0
2129, 0, 12500, 8000, 8000, 0, 0, 4800, 0
2130, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2131, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2132, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2133, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2134, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2135, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2136, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2137, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2138, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2139, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2140, -33000, 0, 15000, 8000, 0, 0, 4800, 0
2141, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2142, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2143, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2144, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2145, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2146, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2147, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2148, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2149, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2150, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2151, -46000, 0, 15000, 8000, 0, 0, 4800, 0
2152, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2153, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2154, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2155, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2156, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2157, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2158, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2159, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2160, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2161, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2162, -52000, 0, 15000, 8000, 0, 0, 4800, 0
2163, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2164, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2165, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2166, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2167, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2168, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2169, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2170, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2171, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2172, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2173, -39000, 0, 15000, 8000, 0, 0, 4800, 0
2174, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2175, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2176, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2177, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2178, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2179, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2180, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2181, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2182, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2183, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2184, 354000, 0, 15000, 8000, 0, 0, 4800, 0
2185, 0, 12500, 8000, 8000, 0, 0, 4800, 0
2186, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2187, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2188, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2189, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2190, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2191, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2192, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2193, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2194, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2195, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2196, -33000, 0, 15000, 8000, 0, 0, 4800, 0
2197, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2198, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2199, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2200, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2201, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2202, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2203, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2204, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2205, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2206, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2207, -46000, 0, 15000, 8000, 0, 0, 4800, 0
2208, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2209, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2210, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2211, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2212, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2213, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2214, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2215, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2216, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2217, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2218, -52000, 0, 15000, 8000, 0, 0, 4800, 0
2219, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2220, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2221, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2222, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2223, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2224, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2225, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2226, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2227, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2228, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
2229, -39000, 0, 15000, 8000, 0, 0, 4800, 0
2230, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2231, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2232, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2233, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2234, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2235, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2236, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2237, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2238, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2239, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2240, 354000, 0, 15000, 8000, 0, 0, 4800, 0
2241, 0, 12500, 8000, 8000, 0, 0, 4800, 0
2242, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2243, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2244, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2245, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2246, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2247, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2248, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2249, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2250, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2251, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
2252, -33000, 0, 15000, 8000, 0, 0, 4800, 0
2253, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2254, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2255, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2256, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2257, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2258, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2259, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2260, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2261, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2262, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
2263, -46000, 0, 15000, 8000, 0, 0, 4800, 0
2264, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
2265, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
